ref_area.label,time,obs_value,classif2.label,sex.label,classif1.label,,
Iceland,2018,7331.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Iceland,2018,7146.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Iceland,2018,5106.18,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Iceland,2018,4976.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Iceland,2018,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Iceland,2018,6685.12,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Iceland,2018,5567.86,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Iceland,2018,4432.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
India,2006,77.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Indonesia,2019,183.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Indonesia,2019,519.31,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Indonesia,2019,235.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Indonesia,2019,308.28,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Indonesia,2019,230.67,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Indonesia,2019,158.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Indonesia,2019,108.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Indonesia,2019,152.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Indonesia,2019,208.62,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Indonesia,2019,119.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Ireland,2014,5019.08,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Ireland,2014,6621.25,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Ireland,2014,6868.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Ireland,2014,5403.01,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Ireland,2014,4269.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Ireland,2014,3415.58,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Ireland,2014,4109.05,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Ireland,2014,4661.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Ireland,2014,4321.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Ireland,2014,3455.43,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Israel,2018,2947.73,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Israel,2018,5382.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Israel,2018,4328.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Israel,2018,3010.67,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Israel,2018,2165.68,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Israel,2018,1644.59,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Israel,2018,2544.73,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Israel,2018,2525.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Israel,2018,2497.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Israel,2018,1322.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Italy,2014,3265.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Italy,2014,9243.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Italy,2014,4224.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Italy,2014,3682.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Italy,2014,3031.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Italy,2014,2494.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Italy,2014,2156.16,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Italy,2014,2688.89,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Italy,2014,2789.85,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Italy,2014,2282.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Jordan,2016,694.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Jordan,2016,1918.31,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Jordan,2016,876.06,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Jordan,2016,722.54,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Jordan,2016,632.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Jordan,2016,457.75,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Jordan,2016,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Jordan,2016,508.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Jordan,2016,450.7,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Jordan,2016,483.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Kazakhstan,2017,462.66,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Kazakhstan,2017,920.51,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Kazakhstan,2017,502.15,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Kazakhstan,2017,390.65,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Kazakhstan,2017,401.51,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Kazakhstan,2017,302.76,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Kazakhstan,2017,282.68,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Kazakhstan,2017,490.16,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Kazakhstan,2017,517.34,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Kazakhstan,2017,189.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Kenya,2006,109.52,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Kenya,2006,508.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Kenya,2006,363.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Kenya,2006,164.01,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Kenya,2006,152.08,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Kenya,2006,80.34,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Kenya,2006,34.54,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Kenya,2006,77.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Kenya,2006,115.75,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Kenya,2006,47.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Korea  Republic of,2018,3264.88,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Korea  Republic of,2018,8049.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Korea  Republic of,2018,3716.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Korea  Republic of,2018,3600.18,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Korea  Republic of,2018,2367.11,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Korea  Republic of,2018,2236.26,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Korea  Republic of,2018,2993.18,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Korea  Republic of,2018,3020.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Korea  Republic of,2018,1943.66,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Lao People's Democratic Republic,2017,285.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Lao People's Democratic Republic,2017,342.67,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Lao People's Democratic Republic,2017,283.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Lao People's Democratic Republic,2017,290.48,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Lao People's Democratic Republic,2017,276.82,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Lao People's Democratic Republic,2017,328.21,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Lao People's Democratic Republic,2017,288.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Lao People's Democratic Republic,2017,273.98,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Lao People's Democratic Republic,2017,262.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Lao People's Democratic Republic,2017,271.84,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Latvia,2014,1070.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Latvia,2014,1934.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Latvia,2014,1320.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Latvia,2014,1218.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Latvia,2014,976.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Latvia,2014,704.11,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Latvia,2014,943.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Latvia,2014,965.82,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Latvia,2014,943.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Latvia,2014,653.62,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Liberia,2014,112.46,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Liberia,2014,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Liberia,2014,115.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Liberia,2014,204.22,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Liberia,2014,0,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Liberia,2014,68.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Liberia,2014,196.82,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Liberia,2014,119.2,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Liberia,2014,64.72,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Liberia,2014,121.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Luxembourg,2018,4247.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Luxembourg,2018,8520.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Luxembourg,2018,5616.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Luxembourg,2018,4176.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Luxembourg,2018,3399.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Luxembourg,2018,2728.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Luxembourg,2018,2716.2,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Luxembourg,2018,3177.76,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Luxembourg,2018,3271.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Luxembourg,2018,2002.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Madagascar,2015,71.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Madagascar,2015,139.84,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Madagascar,2015,88.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Madagascar,2015,131.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Madagascar,2015,82.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Madagascar,2015,65.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Madagascar,2015,42.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Madagascar,2015,53.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Madagascar,2015,58.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Madagascar,2015,31.48,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Malawi,2013,59.9,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Malawi,2013,204.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Malawi,2013,134.55,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Malawi,2013,64.42,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Malawi,2013,129.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Malawi,2013,65.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Malawi,2013,28.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Malawi,2013,80.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Malawi,2013,79.88,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Malawi,2013,38.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Malaysia,2018,765.03,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Malaysia,2018,2141.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Malaysia,2018,1344.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Malaysia,2018,873.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Malaysia,2018,575.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Malaysia,2018,493.42,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Malaysia,2018,541.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Malaysia,2018,511.26,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Malaysia,2018,501.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Malaysia,2018,408.41,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Maldives,2016,700.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Maldives,2016,1220.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Maldives,2016,835.65,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Maldives,2016,836.59,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Maldives,2016,585.76,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Maldives,2016,514.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Maldives,2016,595.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Maldives,2016,641.25,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Maldives,2016,626.06,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Maldives,2016,425.58,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Mali,2014,147.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Mali,2014,502.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Mali,2014,281.86,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Mali,2014,200.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Mali,2014,128.4,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Mali,2014,126.96,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Mali,2014,56.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Mali,2014,113.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Mali,2014,192.44,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Mali,2014,42.84,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Malta,2014,2285.02,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Malta,2014,4109.05,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Malta,2014,2823.06,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Malta,2014,2468.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Malta,2014,1874.51,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Malta,2014,1742.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Malta,2014,1756.28,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Malta,2014,1988.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Malta,2014,1917.03,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Malta,2014,1502.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Mauritius,2018,649.32,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Mauritius,2018,2060.86,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Mauritius,2018,1051.28,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Mauritius,2018,928.05,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Mauritius,2018,607.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Mauritius,2018,523.46,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Mauritius,2018,348.16,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Mauritius,2018,446.29,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Mauritius,2018,500.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Mauritius,2018,330.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Mexico,2019,343.34,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Mexico,2019,779.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Mexico,2019,585.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Mexico,2019,470.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Mexico,2019,373.55,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Mexico,2019,281.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Mexico,2019,252.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Mexico,2019,370.78,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Mexico,2019,356.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Mexico,2019,224.29,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Moldova  Republic of,2018,202.18,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Moldova  Republic of,2018,284.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Moldova  Republic of,2018,245.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Moldova  Republic of,2018,222.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Moldova  Republic of,2018,199.82,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Moldova  Republic of,2018,167,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Moldova  Republic of,2018,134.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Moldova  Republic of,2018,226.28,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Moldova  Republic of,2018,229.11,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Moldova  Republic of,2018,128.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Mongolia,2019,422.11,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Mongolia,2019,450.9,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Mongolia,2019,504.93,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Mongolia,2019,507.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Mongolia,2019,412.68,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Mongolia,2019,291.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Mongolia,2019,237.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Mongolia,2019,469.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Mongolia,2019,486.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Mongolia,2019,308.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Montenegro,2014,961.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Montenegro,2014,2060.5,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Montenegro,2014,1308.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Montenegro,2014,1088.04,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
